"","ID1","ID2","distance","sero1","phylo_grp1","sero2","phylo_grp2","change_st","distance_rank"
"6001","14913_3#41","16288_5#10",906.302228,"3",10,"10A",10,1,1
"6002","14913_3#71","16288_5#10",926.857332,"14",10,"10A",10,1,1
"6003","14913_3#76","16288_5#10",925.763652,"14",10,"10A",10,1,1
"6004","14913_6#38","16288_5#10",934.847272,"14",10,"10A",10,1,1
"6005","14913_6#78","16288_5#10",939.33136,"14",10,"10A",10,1,1
"6006","14913_6#86","16288_5#10",939.33136,"14",10,"10A",10,1,1
"6007","14936_4#25","16288_5#10",933.382957,"14",10,"10A",10,1,1
"6008","14936_4#27","16288_5#10",927.780888,"3",10,"10A",10,1,1
"6009","14936_4#63","16288_5#10",929.82242,"14",10,"10A",10,1,1
"6010","14936_5#68","16288_5#10",923.242115,"3",10,"10A",10,1,1
"6011","14936_6#35","16288_5#10",934.816895,"3",10,"10A",10,1,1
"6012","14936_6#37","16288_5#10",937.417423,"3",10,"10A",10,1,1
"6013","14936_6#57","16288_5#10",941.895431,"19F",10,"10A",10,1,1
"6014","14936_6#68","16288_5#10",947.777001,"14",10,"10A",10,1,1
"6015","14936_6#69","16288_5#10",946.422053,"14",10,"10A",10,1,1
"6016","14936_6#70","16288_5#10",946.422053,"14",10,"10A",10,1,1
"6017","15378_2#14","16288_5#10",939.416426,"3",10,"10A",10,1,1
"6018","15378_3#43","16288_5#10",918.837015,"3",10,"10A",10,1,1
"6019","15378_4#16","16288_5#10",924.317567,"3",10,"10A",10,1,1
"6020","15378_4#78","16288_5#10",915.878003,"3",10,"10A",10,1,1
"6021","15531_6#36","13415_7#74",897.303669,"10A",10,"14",10,1,1
"6022","15608_4#16","16288_5#10",947.65548,"19A",10,"10A",10,1,1
"6023","15682_1#94","16288_5#10",946.774459,"19A",10,"10A",10,1,1
"6024","15682_2#15","16288_5#10",985.642633,"19A",10,"10A",10,1,1
"6025","15682_2#23","16288_5#10",886.451934,"19F",10,"10A",10,1,1
"6026","15682_2#36","16288_5#10",962.3594,"19A",10,"10A",10,1,1
"6027","15682_2#77","16288_5#10",929.834575,"23A",10,"10A",10,1,1
"6028","15841_2#68","16288_5#10",927.683669,"14",10,"10A",10,1,1
"6029","15841_2#92","16288_5#10",927.683669,"14",10,"10A",10,1,1
"6030","15841_3#48","16288_5#10",929.76166,"14",10,"10A",10,1,1
"6031","15873_1#90","16288_5#10",921.103364,"3",10,"10A",10,1,1
"6032","15995_2#32","16288_5#10",938.906043,"3",10,"10A",10,1,1
"6033","16288_3#51","13415_7#74",891.707673,"10A",10,"14",10,1,1
"6034","16288_3#74","16288_5#10",951.137034,"7B",10,"10A",10,1,1
"6035","16288_5#10","13415_7#74",884.744577,"10A",10,"14",10,1,1
"6036","16288_5#36","16288_5#10",1046.250734,"19A",10,"10A",10,1,1
"6037","16288_5#4","16288_5#10",958.890007,"7B",10,"10A",10,1,1
"6038","16288_5#40","13415_7#74",893.129458,"10A",10,"14",10,1,1
"6039","16288_5#44","16288_5#10",989.209247,"19F",10,"10A",10,1,1
"6040","16288_5#7","16288_5#10",1016.283905,"19F",10,"10A",10,1,1
"6041","16288_6#43","16288_5#10",962.000918,"7B",10,"10A",10,1,1
"6042","16288_6#62","13415_7#74",884.945085,"10A",10,"14",10,1,1
"6043","16288_8#79","13415_7#74",907.110332,"10A",10,"14",10,1,1
"6044","16288_8#85","13415_7#74",904.114866,"10A",10,"14",10,1,1
"6045","17059_7#13","16288_5#10",939.938961,"14",10,"10A",10,1,1
"6046","17059_8#52","16288_5#10",938.438188,"14",10,"10A",10,1,1
"6047","17138_4#19","16288_5#10",945.383057,"14",10,"10A",10,1,1
"6048","17138_4#56","16288_5#10",931.967248,"14",10,"10A",10,1,1
"6049","17138_4#62","16288_5#10",931.967248,"14",10,"10A",10,1,1
"6050","17138_4#68","16288_5#10",933.237132,"14",10,"10A",10,1,1
"6051","17138_4#73","16288_5#10",928.011773,"14",10,"10A",10,1,1
"6052","17138_5#12","16288_5#10",934.555627,"19F",10,"10A",10,1,1
"6053","17138_5#25","13415_7#74",901.544716,"10A",10,"14",10,1,1
"6054","17138_5#36","16288_5#10",960.791795,"7B",10,"10A",10,1,1
"6055","17138_5#64","16288_5#10",950.997285,"7B",10,"10A",10,1,1
"6056","17150_4#23","16288_5#10",940.595168,"14",10,"10A",10,1,1
"6057","17150_4#60","16288_5#10",930.527236,"14",10,"10A",10,1,1
"6058","17150_4#65","16288_5#10",928.680132,"14",10,"10A",10,1,1
"6059","17150_5#47","16288_5#10",937.314129,"14",10,"10A",10,1,1
"6060","17150_5#79","16288_5#10",955.712255,"14",10,"10A",10,1,1
"6061","17150_5#82","16288_5#10",933.291816,"14",10,"10A",10,1,1
"6062","17150_6#27","16288_5#10",1041.626902,"24",10,"10A",10,1,1
"6063","17150_6#75","16288_5#10",951.143104,"23A",10,"10A",10,1,1
"6064","17175_4#14","16288_5#10",940.127316,"23A",10,"10A",10,1,1
"6065","17175_5#40","16288_5#10",929.512544,"14",10,"10A",10,1,1
"6066","17175_5#66","16288_5#10",931.724208,"14",10,"10A",10,1,1
"6067","17175_5#9","16288_5#10",942.393664,"14",10,"10A",10,1,1
"6068","17175_6#61","16288_5#10",937.02248,"14",10,"10A",10,1,1
"6069","17175_6#67","16288_5#10",937.02248,"14",10,"10A",10,1,1
"6070","17175_8#24","13415_7#74",891.05754,"10A",10,"14",10,1,1
"6071","17794_7#119","16288_5#10",923.284647,"3",10,"10A",10,1,1
"6072","17794_7#20","16288_5#10",923.333255,"3",10,"10A",10,1,1
"6073","17794_7#58","16288_5#10",1011.745133,"19A",10,"10A",10,1,1
"6074","17794_7#62","16288_5#10",1024.358909,"19A",10,"10A",10,1,1
"6075","17794_7#71","16288_5#10",924.706427,"14",10,"10A",10,1,1
"6076","17794_8#139","16288_5#10",904.540186,"24",10,"10A",10,1,1
"6077","17794_8#140","16288_5#10",1024.425746,"19A",10,"10A",10,1,1
"6078","17794_8#156","16288_5#10",912.43291,"24",10,"10A",10,1,1
"6079","17794_8#158","16288_5#10",961.952311,"24",10,"10A",10,1,1
"6080","17870_7#129","16288_5#10",916.838011,"3",10,"10A",10,1,1
"6081","17870_7#49","16288_5#10",925.405171,"3",10,"10A",10,1,1
"6082","17870_7#56","16288_5#10",938.760216,"19F",10,"10A",10,1,1
"6083","17870_8#109","16288_5#10",849.30327,"19F",10,"10A",10,1,1
"6084","17870_8#133","16288_5#10",942.867595,"3",10,"10A",10,1,1
"6085","17870_8#138","16288_5#10",925.010231,"3",10,"10A",10,1,1
"6086","17870_8#148","16288_5#10",930.089767,"3",10,"10A",10,1,1
"6087","17870_8#165","16288_5#10",922.901858,"3",10,"10A",10,1,1
"6088","17870_8#71","16288_5#10",928.856337,"3",10,"10A",10,1,1
"6089","17966_5#20","16288_5#10",927.671519,"3",10,"10A",10,1,1
"6090","17966_5#81","16288_5#10",930.387491,"3",10,"10A",10,1,1
"6091","18090_1#100","16288_5#10",898.166463,"14",10,"10A",10,1,1
"6092","18090_1#112","16288_5#10",980.629933,"19A",10,"10A",10,1,1
"6093","18090_1#135","16288_5#10",901.168005,"24",10,"10A",10,1,1
"6094","18090_1#144","16288_5#10",1015.524404,"19A",10,"10A",10,1,1
"6095","18090_1#84","16288_5#10",1004.326337,"19A",10,"10A",10,1,1
"6096","18456_1#96","16288_5#10",908.00351,"23F",10,"10A",10,1,1
"6097","18623_5#46","16288_5#10",1021.266226,"19A",10,"10A",10,1,1
"6098","19084_7#106","16288_5#10",945.000268,"19A",10,"10A",10,1,1
"6099","19084_7#44","16288_5#10",1054.842204,"17F",10,"10A",10,1,1
"6100","19084_8#133","16288_5#10",984.318067,"19A",10,"10A",10,1,1
"6101","19084_8#85","16288_5#10",943.839752,"19A",10,"10A",10,1,1
"6102","19341_2#50","16288_5#10",926.504927,"3",10,"10A",10,1,1
"6103","20287_5#129","16288_5#10",913.380767,"3",10,"10A",10,1,1
"6104","20925_3#104","16288_5#10",1028.290084,"19A",10,"10A",10,1,1
"6105","20925_3#45","13415_7#74",886.962317,"10A",10,"14",10,1,1
"6106","20925_3#49","16288_5#10",1034.530136,"19A",10,"10A",10,1,1
"6107","20925_3#57","16288_5#10",1038.698273,"19A",10,"10A",10,1,1
"6108","20925_3#65","16288_5#10",968.350342,"7B",10,"10A",10,1,1
"6109","20925_3#73","13415_7#74",905.694623,"10A",10,"14",10,1,1
"6110","20925_3#76","16288_5#10",957.109737,"19F",10,"10A",10,1,1
"6111","20925_3#79","16288_5#10",890.820578,"14",10,"10A",10,1,1
"6112","20925_3#84","16288_5#10",958.403925,"19F",10,"10A",10,1,1
"6113","20925_3#99","16288_5#10",1009.205367,"19A",10,"10A",10,1,1
"6114","20957_7#125","16288_5#10",1020.038873,"19A",10,"10A",10,1,1
"6115","21053_8#175","16288_5#10",935.989564,"19F",10,"10A",10,1,1
"6116","21053_8#176","16288_5#10",943.365828,"19F",10,"10A",10,1,1
"6117","21127_1#123","16288_5#10",960.548754,"19A",10,"10A",10,1,1
"6118","21127_1#14","16288_5#10",953.403372,"19F",10,"10A",10,1,1
"6119","21127_1#84","16288_5#10",936.019941,"19A",10,"10A",10,1,1
"6120","21127_2#94","16288_5#10",944.951661,"19A",10,"10A",10,1,1
"6121","21999_7#122","16288_5#10",1053.183454,"19F",10,"10A",10,1,1
"6122","21999_8#52","16288_5#10",938.432113,"19A",10,"10A",10,1,1
"6123","21999_8#53","16288_5#10",912.159495,"24",10,"10A",10,1,1
"6124","21999_8#96","16288_5#10",945.686855,"19A",10,"10A",10,1,1
"6125","22027_1#122","16288_5#10",915.446604,"14",10,"10A",10,1,1
"6126","22027_1#125","16288_5#10",910.397448,"14",10,"10A",10,1,1
"6127","22027_1#144","16288_5#10",1023.872829,"23F",10,"10A",10,1,1
"6128","22027_1#37","16288_5#10",904.351827,"14",10,"10A",10,1,1
"6129","22027_1#48","16288_5#10",941.707076,"19A",10,"10A",10,1,1
"6130","22027_1#49","16288_5#10",905.463737,"14",10,"10A",10,1,1
"6131","22027_1#51","16288_5#10",940.528332,"19A",10,"10A",10,1,1
"6132","22027_1#59","16288_5#10",931.438637,"14",10,"10A",10,1,1
"6133","22114_6#15","16288_5#10",909.151868,"14",10,"10A",10,1,1
"6134","22667_8#62","16288_5#10",903.902205,"14",10,"10A",10,1,1
"6135","22841_1#109","16288_5#10",1038.61928,"19A",10,"10A",10,1,1
"6136","22841_1#123","16288_5#10",937.034634,"24",10,"10A",10,1,1
"6137","22841_1#37","16288_5#10",959.728491,"19A",10,"10A",10,1,1
"6138","22841_1#7","16288_5#10",955.560356,"19A",10,"10A",10,1,1
"6139","22841_2#103","16288_5#10",946.835222,"24",10,"10A",10,1,1
"6140","22841_2#142","16288_5#10",905.579179,"14",10,"10A",10,1,1
"6141","22841_2#98","16288_5#10",934.330814,"24",10,"10A",10,1,1
"6142","22841_3#1","16288_5#10",939.288828,"19A",10,"10A",10,1,1
"6143","22841_3#139","16288_5#10",1035.897235,"17F",10,"10A",10,1,1
"6144","22841_4#160","16288_5#10",929.512546,"24",10,"10A",10,1,1
"6145","22841_4#62","16288_5#10",1061.671626,"17F",10,"10A",10,1,1
"6146","23164_8#136","16288_5#10",967.40856,"19F",10,"10A",10,1,1
"6147","24775_1#118","16288_5#10",1027.627796,"19A",10,"10A",10,1,1
"6148","24775_1#68","16288_5#10",917.129657,"14",10,"10A",10,1,1
"6149","24775_1#82","16288_5#10",914.128116,"24",10,"10A",10,1,1
"6150","9716_7#16","16288_5#10",921.905396,"3",10,"10A",10,1,1
"6151","9716_7#39","16288_5#10",922.051219,"3",10,"10A",10,1,1
"6152","9789_2#43","16288_5#10",918.861318,"3",10,"10A",10,1,1
"6153","9789_2#81","16288_5#10",918.363088,"3",10,"10A",10,1,1
"6154","9789_3#57","16288_5#10",922.032991,"3",10,"10A",10,1,1
"6155","9789_4#80","16288_5#10",921.905396,"3",10,"10A",10,1,1
"6156","9789_5#49","16288_5#10",928.303424,"3",10,"10A",10,1,1
"6157","11511_7#62","11658_8#13",66.5686570000001,"24",10,"24",10,0,1
"6158","11511_8#72","12291_3#52",11.7206040000002,"19A",10,"19A",10,0,1
"6159","11657_2#26","21999_7#122",165.753285,"19F",10,"19F",10,0,1
"6160","11657_4#82","19084_7#106",16.4416560000001,"19A",10,"19A",10,0,1
"6161","11657_4#85","11511_8#72",34.7911760000002,"19A",10,"19A",10,0,1
"6162","11658_8#13","12291_1#32",56.585787,"24",10,"24",10,0,1
"6163","11679_1#37","13414_2#59",41.195282,"19A",10,"19A",10,0,1
"6164","12162_1#2","12837_1#38",23.6538669999999,"14",10,"14",10,0,1
"6165","12162_1#30","14555_4#64",17.89382,"14",10,"14",10,0,1
"6166","12162_1#62","12837_5#61",15.5727880000001,"14",10,"14",10,0,1
"6167","12291_1#32","11658_8#13",56.585787,"24",10,"24",10,0,1
"6168","12291_3#52","11511_8#72",11.7206040000002,"19A",10,"19A",10,0,1
"6169","12291_5#40","22667_8#62",25.8716089999998,"14",10,"14",10,0,1
"6170","12291_5#47","13154_3#57",72.006676,"19A",10,"19A",10,0,1
"6171","12291_6#28","14913_2#50",6.93879199999992,"14",10,"14",10,0,1
"6172","12291_6#46","14555_4#64",19.692316,"14",10,"14",10,0,1
"6173","12291_6#77","12837_5#61",10.4993280000001,"14",10,"14",10,0,1
"6174","12837_1#17","13470_1#71",26.5460440000001,"14",10,"14",10,0,1
"6175","12837_1#23","12837_5#14",19.0421840000001,"14",10,"14",10,0,1
"6176","12837_1#31","13415_6#68",10.9550280000001,"14",10,"14",10,0,1
"6177","12837_1#33","12837_4#59",1.324568,"14",10,"14",10,0,1
"6178","12837_1#34","12837_2#75",1.29418799999996,"14",10,"14",10,0,1
"6179","12837_1#38","13415_6#71",9.06539199999997,"14",10,"14",10,0,1
"6180","12837_1#39","12837_2#57",7.88664800000004,"14",10,"14",10,0,1
"6181","12837_1#44","14566_4#78",10.3352759999999,"14",10,"14",10,0,1
"6182","12837_1#80","12837_4#33",14.8861990000001,"14",10,"14",10,0,1
"6183","12837_1#83","12837_1#34",9.80666399999996,"14",10,"14",10,0,1
"6184","12837_2#38","12837_1#34",25.166792,"14",10,"14",10,0,1
"6185","12837_2#57","12837_1#39",7.88664800000004,"14",10,"14",10,0,1
"6186","12837_2#59","12837_3#30",13.075551,"14",10,"14",10,0,1
"6187","12837_2#6","12837_4#72",12.6076999999999,"14",10,"14",10,0,1
"6188","12837_2#65","12837_1#34",6.75043600000004,"14",10,"14",10,0,1
"6189","12837_2#75","12837_1#34",1.29418799999996,"14",10,"14",10,0,1
"6190","12837_3#30","12837_2#59",13.075551,"14",10,"14",10,0,1
"6191","12837_4#16","15841_2#68",12.0730119999999,"14",10,"14",10,0,1
"6192","12837_4#33","12837_1#34",7.16360400000008,"14",10,"14",10,0,1
"6193","12837_4#41","13415_6#68",14.7586040000001,"14",10,"14",10,0,1
"6194","12837_4#59","12837_1#33",1.324568,"14",10,"14",10,0,1
"6195","12837_4#70","12837_1#34",9.02286000000004,"14",10,"14",10,0,1
"6196","12837_4#72","12837_2#6",12.6076999999999,"14",10,"14",10,0,1
"6197","12837_4#77","12837_1#34",6.43448400000011,"14",10,"14",10,0,1
"6198","12837_5#14","13470_1#71",17.9606560000001,"14",10,"14",10,0,1
"6199","12837_5#61","14412_2#13",7.78943199999992,"14",10,"14",10,0,1
"6200","13091_6#38","11657_4#85",39.9618530000001,"19A",10,"19A",10,0,1
"6201","13154_2#65","11657_4#82",23.9333650000001,"19A",10,"19A",10,0,1
"6202","13154_3#57","12291_5#47",72.006676,"19A",10,"19A",10,0,1
"6203","13414_2#59","11679_1#37",41.195282,"19A",10,"19A",10,0,1
"6204","13414_8#2","13415_5#23",7.78335599999991,"14",10,"14",10,0,1
"6205","13414_8#31","12837_1#34",20.354601,"14",10,"14",10,0,1
"6206","13414_8#56","13415_7#55",14.4487279999998,"14",10,"14",10,0,1
"6207","13414_8#63","11657_4#85",196.89278,"19A",10,"19A",10,0,1
"6208","13414_8#8","14555_4#64",13.4583399999999,"14",10,"14",10,0,1
"6209","13415_4#96","14410_8#48",9.05323999999996,"14",10,"14",10,0,1
"6210","13415_5#10","12837_4#59",2.83141599999999,"14",10,"14",10,0,1
"6211","13415_5#15","17175_5#40",11.1919920000001,"14",10,"14",10,0,1
"6212","13415_5#23","13414_8#2",7.78335599999991,"14",10,"14",10,0,1
"6213","13415_5#47","12837_5#61",17.620401,"14",10,"14",10,0,1
"6214","13415_5#8","12837_1#34",12.619852,"14",10,"14",10,0,1
"6215","13415_6#20","14555_3#37",15.5241809999999,"14",10,"14",10,0,1
"6216","13415_6#68","14566_6#35",6.48309200000006,"14",10,"14",10,0,1
"6217","13415_6#69","12837_2#59",15.554559,"14",10,"14",10,0,1
"6218","13415_6#71","12837_1#38",9.06539199999997,"14",10,"14",10,0,1
"6219","13415_6#74","12837_4#41",16.4234280000001,"14",10,"14",10,0,1
"6220","13415_6#84","12837_4#41",23.2407000000001,"14",10,"14",10,0,1
"6221","13415_7#35","14913_6#86",10.985407,"14",10,"14",10,0,1
"6222","13415_7#55","13414_8#56",14.4487279999998,"14",10,"14",10,0,1
"6223","13415_7#74","13414_8#56",24.7110919999999,"14",10,"14",10,0,1
"6224","13415_8#35","14566_5#12",19.5464920000002,"14",10,"14",10,0,1
"6225","13415_8#55","12837_1#34",22.4812009999999,"14",10,"14",10,0,1
"6226","13415_8#80","13415_6#68",20.6340950000001,"14",10,"14",10,0,1
"6227","13415_8#87","13415_5#23",7.78335599999991,"14",10,"14",10,0,1
"6228","13470_1#51","12837_1#34",21.180936,"14",10,"14",10,0,1
"6229","13470_1#55","12837_1#31",16.781912,"14",10,"14",10,0,1
"6230","13470_1#71","12837_5#14",17.9606560000001,"14",10,"14",10,0,1
"6231","14257_1#25","12837_1#34",14.2178389999999,"14",10,"14",10,0,1
"6232","14257_1#45","12837_1#34",20.1723200000001,"14",10,"14",10,0,1
"6233","14257_1#6","14566_4#48",8.74944000000005,"14",10,"14",10,0,1
"6234","14257_1#76","14913_2#16",5.5959959999999,"14",10,"14",10,0,1
"6235","14257_1#80","13414_8#2",9.18691199999989,"14",10,"14",10,0,1
"6236","14410_8#39","12837_1#23",44.2515079999999,"14",10,"14",10,0,1
"6237","14410_8#48","13415_4#96",9.05323999999996,"14",10,"14",10,0,1
"6238","14410_8#6","17150_4#60",12.1580760000002,"14",10,"14",10,0,1
"6239","14410_8#71","13415_6#68",16.866976,"14",10,"14",10,0,1
"6240","14410_8#85","17150_4#23",10.0010960000001,"14",10,"14",10,0,1
"6241","14412_1#44","14566_6#76",8.50032399999998,"14",10,"14",10,0,1
"6242","14412_1#71","12837_1#34",19.7713040000001,"14",10,"14",10,0,1
"6243","14412_1#78","12837_2#59",18.1307820000001,"14",10,"14",10,0,1
"6244","14412_2#13","12837_5#61",7.78943199999992,"14",10,"14",10,0,1
"6245","14412_2#46","13415_4#96",33.38762,"14",10,"14",10,0,1
"6246","14412_2#60","12837_5#61",15.5667119999999,"14",10,"14",10,0,1
"6247","14412_2#70","13415_5#15",18.3130639999999,"14",10,"14",10,0,1
"6248","14412_2#72","14566_6#58",0.0182280000000219,"14",10,"14",10,0,1
"6249","14412_2#74","14555_3#39",15.2811399999999,"14",10,"14",10,0,1
"6250","14520_6#16","18456_1#96",347.030746,"23F",10,"23F",10,0,1
"6251","14520_6#34","18090_1#84",129.746902,"19A",10,"19A",10,0,1
"6252","14520_6#66","17870_8#109",133.556563,"19F",10,"19F",10,0,1
"6253","14555_3#37","12837_1#34",15.1353159999999,"14",10,"14",10,0,1
"6254","14555_3#39","14412_2#74",15.2811399999999,"14",10,"14",10,0,1
"6255","14555_3#42","14913_2#16",19.181932,"14",10,"14",10,0,1
"6256","14555_3#51","12837_5#14",27.9617510000002,"14",10,"14",10,0,1
"6257","14555_3#64","13415_6#68",18.6715479999999,"14",10,"14",10,0,1
"6258","14555_3#71","12837_1#34",11.45326,"14",10,"14",10,0,1
"6259","14555_3#9","13415_6#68",25.4037559999999,"14",10,"14",10,0,1
"6260","14555_4#22","14913_2#16",25.555657,"14",10,"14",10,0,1
"6261","14555_4#64","14936_4#63",9.11400000000003,"14",10,"14",10,0,1
"6262","14555_4#74","15873_1#90",38.6008300000001,"3",10,"3",10,0,1
"6263","14555_4#95","12837_1#34",27.5728869999999,"14",10,"14",10,0,1
"6264","14566_4#32","14257_1#6",26.9227560000002,"14",10,"14",10,0,1
"6265","14566_4#40","12837_5#14",36.1278950000001,"14",10,"14",10,0,1
"6266","14566_4#41","14913_2#16",19.388516,"14",10,"14",10,0,1
"6267","14566_4#48","14257_1#6",8.74944000000005,"14",10,"14",10,0,1
"6268","14566_4#64","12837_1#34",7.01778000000002,"14",10,"14",10,0,1
"6269","14566_4#78","12837_5#61",9.01678400000003,"14",10,"14",10,0,1
"6270","14566_5#12","12837_2#59",19.0118030000001,"14",10,"14",10,0,1
"6271","14566_5#51","13415_6#68",27.5182030000001,"14",10,"14",10,0,1
"6272","14566_5#95","17175_6#61",23.192092,"14",10,"14",10,0,1
"6273","14566_6#35","13415_6#68",6.48309200000006,"14",10,"14",10,0,1
"6274","14566_6#43","12837_2#75",6.49524400000007,"14",10,"14",10,0,1
"6275","14566_6#58","14412_2#72",0.0182280000000219,"14",10,"14",10,0,1
"6276","14566_6#66","14566_6#58",1.35494800000004,"14",10,"14",10,0,1
"6277","14566_6#76","14566_6#87",3.33572400000003,"14",10,"14",10,0,1
"6278","14566_6#83","15378_4#78",29.735944,"3",10,"3",10,0,1
"6279","14566_6#87","14566_6#76",3.33572400000003,"14",10,"14",10,0,1
"6280","14723_4#66","12837_1#34",22.8579139999999,"14",10,"14",10,0,1
"6281","14913_2#16","14257_1#76",5.5959959999999,"14",10,"14",10,0,1
"6282","14913_2#21","12837_1#31",46.700138,"14",10,"14",10,0,1
"6283","14913_2#49","12837_1#38",19.2548439999999,"14",10,"14",10,0,1
"6284","14913_2#50","12291_6#28",6.93879199999992,"14",10,"14",10,0,1
"6285","14913_2#73","13415_5#15",21.96474,"14",10,"14",10,0,1
"6286","14913_2#86","14555_3#9",29.8392350000001,"14",10,"14",10,0,1
"6287","14913_3#4","13415_6#74",17.2740669999999,"14",10,"14",10,0,1
"6288","14913_3#41","20287_5#129",45.9527890000001,"3",10,"3",10,0,1
"6289","14913_3#71","12837_2#59",16.854823,"14",10,"14",10,0,1
"6290","14913_3#76","12837_2#75",5.16459999999995,"14",10,"14",10,0,1
"6291","14913_6#38","14555_4#64",17.152548,"14",10,"14",10,0,1
"6292","14913_6#78","14913_6#86",0.0121520000000146,"14",10,"14",10,0,1
"6293","14913_6#86","14913_6#78",0.0121520000000146,"14",10,"14",10,0,1
"6294","14936_4#25","12837_1#38",19.6011769999999,"14",10,"14",10,0,1
"6295","14936_4#27","15378_4#78",31.613429,"3",10,"3",10,0,1
"6296","14936_4#63","14555_4#64",9.11400000000003,"14",10,"14",10,0,1
"6297","14936_5#68","9789_3#57",3.688132,"3",10,"3",10,0,1
"6298","14936_6#35","14936_6#37",2.61268000000007,"3",10,"3",10,0,1
"6299","14936_6#37","14936_6#35",2.61268000000007,"3",10,"3",10,0,1
"6300","14936_6#57","17870_7#56",25.0331189999999,"19F",10,"19F",10,0,1
"6301","14936_6#68","14936_6#69",1.37925199999995,"14",10,"14",10,0,1
"6302","14936_6#69","14936_6#70",0.0121520000000146,"14",10,"14",10,0,1
"6303","14936_6#70","14936_6#69",0.0121520000000146,"14",10,"14",10,0,1
"6304","15378_2#14","20287_5#129",48.905723,"3",10,"3",10,0,1
"6305","15378_3#43","20287_5#129",28.338464,"3",10,"3",10,0,1
"6306","15378_4#16","15378_4#78",28.1501079999999,"3",10,"3",10,0,1
"6307","15378_4#78","9716_7#16",25.7379369999999,"3",10,"3",10,0,1
"6308","15531_6#36","16288_5#10",53.268292,"10A",10,"10A",10,0,1
"6309","15608_4#16","11657_4#85",50.5158640000001,"19A",10,"19A",10,0,1
"6310","15682_1#94","11657_4#85",52.3204350000001,"19A",10,"19A",10,0,1
"6311","15682_2#15","11657_4#85",230.924451,"19A",10,"19A",10,0,1
"6312","15682_2#23","17870_8#109",147.306546,"19F",10,"19F",10,0,1
"6313","15682_2#36","11511_8#72",54.2100720000001,"19A",10,"19A",10,0,1
"6314","15682_2#77","17175_4#14",281.513233,"23A",10,"23A",10,0,1
"6315","15841_2#68","15841_2#92",0.0121520000000146,"14",10,"14",10,0,1
"6316","15841_2#92","15841_2#68",0.0121520000000146,"14",10,"14",10,0,1
"6317","15841_3#48","12837_1#34",17.2254599999999,"14",10,"14",10,0,1
"6318","15873_1#90","14555_4#74",38.6008300000001,"3",10,"3",10,0,1
"6319","15995_2#32","20287_5#129",48.3953399999999,"3",10,"3",10,0,1
"6320","16288_3#51","16288_5#10",35.508144,"10A",10,"10A",10,0,1
"6321","16288_3#74","17138_5#64",50.6799189999999,"7B",10,"7B",10,0,1
"6322","16288_5#10","16288_6#62",21.5272679999999,"10A",10,"10A",10,0,1
"6323","16288_5#36","20957_7#125",95.915733,"19A",10,"19A",10,0,1
"6324","16288_5#4","17138_5#64",67.243092,"7B",10,"7B",10,0,1
"6325","16288_5#40","16288_5#10",40.502617,"10A",10,"10A",10,0,1
"6326","16288_5#44","16288_5#7",162.848952,"19F",10,"19F",10,0,1
