"","ID1","ID2","distance","sero1","phylo_grp1","sero2","phylo_grp2","change_st","sg1","sg2","sg_switch","distance_rank","repN","change_sg"
"1140","15531_5#83","14410_7#44",248.77808,"18C",67,"18C",67,0,"18","18",0,1,1,0
"1141","14410_7#71","14410_7#56",48.432241,"14",9,"14",9,0,"14","14",0,1,1,0
"1142","15531_7#26","14410_7#62",60.6966239999999,"34",34,"34",34,0,"34","34",0,1,1,0
"1143","14410_7#56","14410_7#71",48.432241,"14",9,"14",9,0,"14","14",0,1,1,0
"1144","15873_2#4","14410_7#84",62.546326,"19A",58,"6B",58,1,"19","6",1,1,1,1
"1145","15531_7#3","14410_7#84",73.559855,"6B",58,"6B",58,0,"6","6",0,1,1,0
"1146","14412_1#25","14410_8#10",32.699377,"23F",5,"23F",5,0,"23","23",0,1,1,0
"1147","14566_5#55","14410_8#11",83.6679019999999,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1148","13415_5#14","14410_8#12",34.534418,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1149","12162_1#45","14410_8#16",35.961328,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1150","12837_5#58","14410_8#2",37.794354,"19F",90,"19F",90,0,"19","19",0,1,1,0
"1151","14913_5#93","14410_8#20",67.267368,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1152","14412_2#43","14410_8#26",90.451091,"9V",54,"9V",54,0,"9","9",0,1,1,0
"1153","14913_3#7","14410_8#27",27.855384,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1154","14566_5#62","14410_8#30",17.304014,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1155","17059_7#4","14410_8#31",67.9333929999998,"21",11,"21",11,0,"21","21",0,1,1,0
"1156","14412_1#59","14410_8#32",75.867171,"4",79,"4",79,0,"4","4",0,1,1,0
"1157","17138_3#67","14410_8#41",71.454936,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1158","15995_1#43","14410_8#43",74.483329,"4",79,"4",79,0,"4","4",0,1,1,0
"1159","13415_7#57","14410_8#44",20.1934890000001,"9V",6,"9V",6,0,"9","9",0,1,1,0
"1160","17150_5#9","14410_8#45",15.635566,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1161","14410_8#81","14410_8#46",32.557759,"6A",24,"6A",24,0,"6","6",0,1,1,0
"1162","12837_2#26","14410_8#47",29.2141389999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1163","14412_2#50","14410_8#50",65.445936,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1164","13414_8#39","14410_8#52",14.899487,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1165","15841_2#94","14410_8#55",42.467975,"34",34,"34",34,0,"34","34",0,1,1,0
"1166","13415_5#11","14410_8#56",35.8711240000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1167","15841_1#45","14410_8#63",46.5247239999999,"19F",90,"19F",90,0,"19","19",0,1,1,0
"1168","14410_8#9","14410_8#64",40.41698,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1169","12837_1#45","14410_8#65",28.493478,"23F",5,"23F",5,0,"23","23",0,1,1,0
"1170","14555_3#6","14410_8#66",32.1847509999998,"14",18,"14",18,0,"14","14",0,1,1,0
"1171","13415_7#2","14410_8#72",35.5416690000002,"6A",13,"6B",13,1,"6","6",0,1,1,0
"1172","21127_1#89","14410_8#72",737.661749,"6B",13,"6B",13,0,"6","6",0,1,1,0
"1173","17175_4#52","14410_8#76",37.69343,"11A",14,"23F",14,1,"11","23",1,1,1,1
"1174","12291_6#82","14410_8#76",31.301804,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1175","12837_3#67","14410_8#79",25.6006870000001,"23F",5,"23F",5,0,"23","23",0,1,1,0
"1176","14410_8#46","14410_8#81",32.557759,"6A",24,"6A",24,0,"6","6",0,1,1,0
"1177","12837_4#27","14410_8#81",43.414167,"6B",24,"6A",24,1,"6","6",0,1,1,0
"1178","13415_5#26","14410_8#82",26.125,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1179","17138_4#61","14410_8#84",26.693985,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1180","17175_5#9","14410_8#85",23.0158880000001,"14",10,"14",10,0,"14","14",0,1,1,0
"1181","13415_7#78","14410_8#89",81.8165979999999,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1182","14410_8#64","14410_8#9",40.41698,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1183","14555_4#54","14410_8#90",41.510073,"4",27,"4",27,0,"4","4",0,1,1,0
"1184","13415_4#49","14410_8#91",35.9462930000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1185","15874_1#59","14410_8#94",34.8815709999999,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1186","14723_6#41","14412_1#11",49.688256,"14",9,"14",9,0,"14","14",0,1,1,0
"1187","15731_8#94","14412_1#13",74.2288769999996,"18C",11,"18C",11,0,"18","18",0,1,1,0
"1188","15841_5#75","14412_1#13",59.8320679999995,"3",11,"18C",11,1,"3","18",1,1,1,1
"1189","14257_1#91","14412_1#17",61.710655,"9V",54,"9V",54,0,"9","9",0,1,1,0
"1190","12837_4#45","14412_1#19",33.2329759999999,"9V",54,"9V",54,0,"9","9",0,1,1,0
"1191","14723_6#22","14412_1#21",30.465617,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1192","17175_4#3","14412_1#23",35.204422,"22F",3,"22F",3,0,"22","22",0,1,1,0
"1193","13470_1#12","14412_1#24",41.5142979999996,"18C",11,"18C",11,0,"18","18",0,1,1,0
"1194","14410_8#10","14412_1#25",32.699377,"23F",5,"23F",5,0,"23","23",0,1,1,0
"1195","17138_3#43","14412_1#28",50.065709,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1196","12837_4#27","14412_1#3",34.214308,"6B",24,"6B",24,0,"6","6",0,1,1,0
"1197","16288_4#73","14412_1#30",267.012093,"18C",56,"7F",56,1,"18","7",1,1,1,1
"1198","22841_1#11","14412_1#30",209.477033,"7F",56,"7F",56,0,"7","7",0,1,1,0
"1199","14555_4#66","14412_1#32",120.101367,"11A",22,"11A",22,0,"11","11",0,1,1,0
"1200","17175_8#4","14412_1#40",41.07024,"8",3,"8",3,0,"8","8",0,1,1,0
"1201","14913_2#23","14412_1#50",37.74279,"22F",3,"22F",3,0,"22","22",0,1,1,0
"1202","14913_6#81","14412_1#50",82.9010379999999,"31",3,"22F",3,1,"31","22",1,1,1,1
"1203","15531_6#50","14412_1#50",124.82691,"33F",3,"22F",3,1,"33","22",1,1,1,1
"1204","12837_2#12","14412_1#51",82.2854120000001,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1205","12837_5#5","14412_1#6",202.737129,"18B",68,"18B",68,0,"18","18",0,1,1,0
"1206","13415_4#89","14412_1#6",175.208964,"18C",68,"18B",68,1,"18","18",0,1,1,0
"1207","17175_6#37","14412_1#63",21.269574,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1208","17138_3#77","14412_1#69",35.9462940000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1209","12837_4#81","14412_1#85",34.871789,"6B",14,"6B",14,0,"6","6",0,1,1,0
"1210","18090_1#98","14412_1#87",55.004343,"6B",47,"6B",47,0,"6","6",0,1,1,0
"1211","13415_6#9","14412_1#95",36.2581829999999,"14",18,"14",18,0,"14","14",0,1,1,0
"1212","13415_5#47","14412_2#13",22.821457,"14",10,"14",10,0,"14","14",0,1,1,0
"1213","14257_1#56","14412_2#15",65.608191,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1214","15873_1#4","14412_2#18",16.392475,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1215","14913_2#74","14412_2#19",12.47205,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1216","17150_5#55","14412_2#21",19.531572,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1217","15995_2#18","14412_2#23",51.930957,"16F",33,"16F",33,0,"16","16",0,1,1,0
"1218","13415_8#33","14412_2#24",44.701307,"9N",16,"9N",16,0,"9","9",0,1,1,0
"1219","17138_3#69","14412_2#25",43.410317,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1220","14555_3#26","14412_2#37",204.600148,"15A",3,"33A",3,1,"15","33",1,1,1,1
"1221","17175_7#68","14412_2#37",426.636134,"33A",3,"33A",3,0,"33","33",0,1,1,0
"1222","14566_6#51","14412_2#37",41.498054,"33F",3,"33A",3,1,"33","33",0,1,1,0
"1223","14566_5#89","14412_2#39",53.7224200000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1224","14566_5#93","14412_2#40",17.12404,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1225","15731_8#27","14412_2#44",78.673802,"4",79,"4",79,0,"4","4",0,1,1,0
"1226","14936_4#45","14412_2#5",30.1893399999999,"9N",16,"9N",16,0,"9","9",0,1,1,0
"1227","17150_4#27","14412_2#50",66.126355,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1228","12837_5#12","14412_2#52",34.272735,"8",3,"8",3,0,"8","8",0,1,1,0
"1229","13470_1#10","14412_2#54",50.5348319999999,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1230","17175_5#21","14412_2#55",82.65841,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1231","17175_7#54","14412_2#56",32.085648,"16F",33,"16F",33,0,"16","16",0,1,1,0
"1232","14566_4#18","14412_2#57",16.571302,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1233","12291_6#34","14412_2#58",80.8360810000001,"7F",32,"7F",32,0,"7","7",0,1,1,0
"1234","14723_4#34","14412_2#59",58.039856,"9V",54,"9V",54,0,"9","9",0,1,1,0
"1235","15841_3#72","14412_2#6",18.543817,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1236","12837_1#38","14412_2#60",22.4386679999998,"14",10,"14",10,0,"14","14",0,1,1,0
"1237","14555_3#14","14412_2#61",35.8109880000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1238","13415_7#73","14412_2#65",35.901192,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1239","12162_1#75","14412_2#71",19.101975,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1240","14913_5#19","14412_2#77",0.006976,"35B",30,"35B",30,0,"35","35",0,1,1,0
"1241","17150_6#2","14412_2#84",0.012447,"33D",30,"33D",30,0,"33","33",0,1,1,0
"1242","12162_1#95","14412_2#84",0.00350500000000001,"9V",30,"33D",30,1,"9","33",1,1,1,1
"1243","13415_7#84","14412_2#87",42.1859949999999,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1244","13470_1#78","14412_2#88",98.522091,"16F",33,"16F",33,0,"16","16",0,1,1,0
"1245","12837_4#18","14412_2#93",91.761562,"3",3,"33F",3,1,"3","33",1,1,1,1
"1246","12837_4#73","14412_2#93",239.557384,"33F",3,"33F",3,0,"33","33",0,1,1,0
"1247","16399_7#37","14520_4#13",15.254833,"21",11,"21",11,0,"21","21",0,1,1,0
"1248","14410_7#28","14520_4#29",40.9728,"14",103,"16F",103,1,"14","16",1,1,1,1
"1249","19646_1#35","14520_4#29",53.617333,"16F",103,"16F",103,0,"16","16",0,1,1,0
"1250","15873_3#72","14520_4#77",41.2483419999999,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"1251","17794_8#102","14520_4#9",34.8406909999999,"11A",22,"11A",22,0,"11","11",0,1,1,0
"1252","15873_2#8","14520_4#94",41.181001,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"1253","16399_5#27","14520_5#1",0.032955,"10A",30,"10A",30,0,"10","10",0,1,1,0
"1254","17794_7#184","14520_5#17",42.87745,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"1255","15873_5#79","14520_5#2",31.159186,"19A",5,"19A",5,0,"19","19",0,1,1,0
"1256","10395_5#64","14520_5#25",0.07409,"19A",94,"19A",94,0,"19","19",0,1,1,0
"1257","14520_5#84","14520_5#55",65.94652,"6A",58,"6A",58,0,"6","6",0,1,1,0
"1258","17794_8#53","14520_5#59",0.004272,"10A",30,"10A",30,0,"10","10",0,1,1,0
"1259","15531_5#87","14520_5#6",63.340591,"6B",58,"6B",58,0,"6","6",0,1,1,0
"1260","15873_5#83","14520_5#66",34.4487589999999,"11A",22,"11A",22,0,"11","11",0,1,1,0
"1261","16453_2#7","14520_5#67",62.806819,"6A",58,"6A",58,0,"6","6",0,1,1,0
"1262","15531_4#72","14520_5#68",41.6731009999999,"17F",40,"17F",40,0,"17","17",0,1,1,0
"1263","16453_2#4","14520_5#69",76.1719020000001,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"1264","16399_6#24","14520_5#81",124.19822,"16F",103,"16F",103,0,"16","16",0,1,1,0
"1265","10395_5#38","14520_5#83",0.117501,"10A",94,"23F",94,1,"10","23",1,1,1,1
"1266","16399_7#36","14520_5#83",0.135832,"13",94,"23F",94,1,"13","23",1,1,1,1
"1267","11791_1#61","14520_5#83",0.128258,"23F",94,"23F",94,0,"23","23",0,1,1,0
"1268","14520_5#55","14520_5#84",65.94652,"6A",58,"6A",58,0,"6","6",0,1,1,0
"1269","14410_7#81","14520_5#87",566.998861,"18A",61,"17F",61,1,"18","17",1,1,1,1
"1270","17794_8#15","14520_5#92",41.2198509999999,"15BC",40,"15BC",40,0,"15","15",0,1,1,0
"1271","15531_7#17","14520_5#92",41.05927,"17F",40,"15BC",40,1,"17","15",1,1,1,1
"1272","14520_6#25","14520_6#12",83.294815,"6B",47,"6B",47,0,"6","6",0,1,1,0
"1273","22841_1#109","14520_6#16",75.075056,"19A",10,"23F",10,1,"19","23",1,1,1,1
"1274","14520_6#12","14520_6#25",83.294815,"6B",47,"6B",47,0,"6","6",0,1,1,0
"1275","10395_5#33","14520_6#40",64.425072,"14",9,"14",9,0,"14","14",0,1,1,0
"1276","14410_5#14","14520_6#41",68.403554,"14",9,"14",9,0,"14","14",0,1,1,0
"1277","15531_5#88","14520_6#48",0.072804,"10A",30,"19F",30,1,"10","19",1,1,1,1
"1278","10395_5#53","14520_6#60",23.666143,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1279","10395_5#64","14520_6#64",0.059534,"19A",94,"23F",94,1,"19","23",1,1,1,1
"1280","17870_8#109","14520_6#66",133.556563,"19F",10,"19F",10,0,"19","19",0,1,1,0
"1281","14520_6#93","14520_6#77",9.81362399999999,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1282","21999_8#62","14520_6#89",372.705744,"15BC",5,"15BC",5,0,"15","15",0,1,1,0
"1283","14520_6#77","14520_6#93",9.81362399999999,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1284","15531_5#85","14520_7#13",40.468704,"14",9,"14",9,0,"14","14",0,1,1,0
"1285","17794_8#69","14520_7#27",9.53343,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1286","11658_1#24","14520_7#40",88.6556979999999,"22A",40,"23F",40,1,"22","23",1,1,1,1
"1287","16399_5#37","14520_7#48",40.5138240000001,"34",34,"34",34,0,"34","34",0,1,1,0
"1288","16288_4#48","14520_7#7",429.867748,"24",91,"35B",91,1,"24","35",1,1,1,1
"1289","17794_8#97","14520_7#76",67.912874,"46",26,"46",26,0,"46","46",0,1,1,0
"1290","15873_1#79","14555_3#1",30.590921,"6B",13,"6A",13,1,"6","6",0,1,1,0
"1291","14913_4#42","14555_3#11",73.80678,"19A",17,"19F",17,1,"19","19",0,1,1,0
"1292","13415_5#45","14555_3#11",150.073786,"19F",17,"19F",17,0,"19","19",0,1,1,0
"1293","12837_5#46","14555_3#12",44.703648,"14",9,"14",9,0,"14","14",0,1,1,0
"1294","17150_4#44","14555_3#13",36.329661,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1295","14412_2#61","14555_3#14",35.8109880000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1296","13415_7#65","14555_3#17",60.266548,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1297","15874_1#42","14555_3#18",12.133052,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1298","17150_5#93","14555_3#2",0.006282,"33D",30,"33D",30,0,"33","33",0,1,1,0
"1299","14555_3#29","14555_3#23",36.24892,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1300","17138_3#71","14555_3#26",55.967708,"15A",3,"15A",3,0,"15","15",0,1,1,0
"1301","14555_3#23","14555_3#29",36.24892,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1302","17150_4#17","14555_3#30",33.0710100000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1303","14913_5#14","14555_3#31",42.993909,"11A",22,"11A",22,0,"11","11",0,1,1,0
"1304","15841_3#8","14555_3#31",34.232166,"35A",22,"11A",22,1,"35","11",1,1,1,1
"1305","12837_5#45","14555_3#32",23.908627,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1306","17175_5#40","14555_3#37",22.4872759999998,"14",10,"14",10,0,"14","14",0,1,1,0
"1307","12162_1#33","14555_3#4",83.1135330000001,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1308","12837_2#15","14555_3#46",23.346005,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1309","15731_8#54","14555_3#47",115.36013,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1310","13414_8#67","14555_3#49",33.0100009999996,"14",18,"14",18,0,"14","14",0,1,1,0
"1311","14913_6#89","14555_3#59",34.881182,"8",3,"8",3,0,"8","8",0,1,1,0
"1312","14410_8#66","14555_3#6",32.1847509999998,"14",18,"14",18,0,"14","14",0,1,1,0
"1313","14566_6#72","14555_3#63",20.21287,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1314","15731_8#33","14555_3#7",81.953477,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1315","13414_8#31","14555_3#71",22.8396849999999,"14",10,"14",10,0,"14","14",0,1,1,0
"1316","14913_4#75","14555_3#72",90.63023,"8",3,"8",3,0,"8","8",0,1,1,0
"1317","17059_8#20","14555_3#77",30.7239519999999,"9V",54,"9V",54,0,"9","9",0,1,1,0
"1318","13415_7#16","14555_3#78",37.024011,"4",27,"4",27,0,"4","4",0,1,1,0
"1319","13470_1#58","14555_3#81",34.7778410000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1320","17175_6#49","14555_3#83",82.808977,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1321","13415_5#87","14555_3#87",40.0760730000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1322","14913_2#86","14555_3#9",29.8392350000001,"14",10,"14",10,0,"14","14",0,1,1,0
"1323","15873_1#36","14555_3#92",31.0341300000002,"6A",13,"6B",13,1,"6","6",0,1,1,0
"1324","14555_4#3","14555_3#92",90.2639620000002,"6B",13,"6B",13,0,"6","6",0,1,1,0
"1325","17175_8#81","14555_3#94",36.1642860000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1326","14412_1#41","14555_3#95",56.908706,"14",9,"14",9,0,"14","14",0,1,1,0
"1327","14257_1#10","14555_4#10",40.153056,"14",9,"14",9,0,"14","14",0,1,1,0
"1328","17966_5#12","14555_4#20",28.927945,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1329","14913_3#20","14555_4#3",77.3825800000002,"6A",13,"6B",13,1,"6","6",0,1,1,0
"1330","14555_3#92","14555_4#3",90.2639620000002,"6B",13,"6B",13,0,"6","6",0,1,1,0
"1331","12162_1#93","14555_4#31",44.484572,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1332","12837_2#61","14555_4#41",28.130029,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1333","14913_4#53","14555_4#50",21.264156,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1334","12162_1#24","14555_4#51",40.929707,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1335","17138_3#59","14555_4#53",34.510409,"8",3,"8",3,0,"8","8",0,1,1,0
"1336","14410_8#90","14555_4#54",41.510073,"4",27,"4",27,0,"4","4",0,1,1,0
"1337","17794_7#45","14555_4#6",52.247425,"6B",47,"6B",47,0,"6","6",0,1,1,0
"1338","15841_5#57","14555_4#60",65.990274,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1339","17175_7#62","14555_4#62",22.883649,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1340","12837_1#39","14555_4#64",22.517656,"14",10,"14",10,0,"14","14",0,1,1,0
"1341","14913_2#34","14555_4#65",8.60058899999999,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1342","15731_8#41","14555_4#72",82.2956799999999,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1343","14566_4#89","14555_4#73",40.014959,"14",9,"14",9,0,"14","14",0,1,1,0
"1344","15873_1#90","14555_4#74",38.6008300000001,"3",10,"3",10,0,"3","3",0,1,1,0
"1345","12837_1#8","14555_4#77",65.278447,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1346","15841_2#75","14555_4#8",26.043714,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1347","14913_3#9","14555_4#88",23.15585,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1348","17150_5#85","14555_4#92",31.7468140000001,"18C",11,"18C",11,0,"18","18",0,1,1,0
"1349","14723_6#31","14555_4#93",36.174168,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1350","14913_2#85","14566_4#10",20.760189,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1351","15841_1#50","14566_4#12",42.7556180000001,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1352","12837_4#82","14566_4#13",75.203384,"4",79,"4",79,0,"4","4",0,1,1,0
"1353","12837_3#5","14566_4#15",70.543852,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1354","15841_3#73","14566_4#16",39.574958,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1355","14412_2#57","14566_4#18",16.571302,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1356","13415_5#45","14566_4#18",47.638431,"19F",17,"19A",17,1,"19","19",0,1,1,0
"1357","13415_4#67","14566_4#20",111.427961,"16F",33,"19A",33,1,"16","19",1,1,1,1
"1358","13414_8#19","14566_4#26",122.806888,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1359","13415_5#38","14566_4#28",12.42135,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1360","15841_2#49","14566_4#35",151.946926,"18C",68,"18C",68,0,"18","18",0,1,1,0
"1361","14566_5#73","14566_4#36",35.150179,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1362","15608_4#11","14566_4#37",414.241461,"19F",5,"19F",5,0,"19","19",0,1,1,0
"1363","15841_4#19","14566_4#37",43.01666,"23F",5,"19F",5,1,"23","19",1,1,1,1
"1364","17138_4#73","14566_4#41",22.3900610000001,"14",10,"14",10,0,"14","14",0,1,1,0
"1365","12291_6#7","14566_4#51",28.33551,"6A",5,"6A",5,0,"6","6",0,1,1,0
"1366","12837_1#72","14566_4#53",19.573594,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1367","15841_2#47","14566_4#54",65.36219,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1368","12837_5#33","14566_4#55",31.9272719999999,"14",18,"14",18,0,"14","14",0,1,1,0
"1369","14566_5#42","14566_4#59",35.7658860000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1370","15608_2#53","14566_4#6",334.057648,"14",14,"14",14,0,"14","14",0,1,1,0
"1371","13415_6#45","14566_4#6",40.840173,"23F",14,"14",14,1,"23","14",1,1,1,1
"1372","12291_6#14","14566_4#61",18.868958,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1373","14566_6#55","14566_4#62",102.872165,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1374","14257_1#86","14566_4#69",21.990391,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1375","14566_4#25","14566_4#7",36.24769,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1376","17138_3#14","14566_4#72",38.075631,"12F",26,"12F",26,0,"12","12",0,1,1,0
"1377","14566_5#85","14566_4#76",81.864508,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1378","14566_5#39","14566_4#76",82.076671,"6B",41,"6A",41,1,"6","6",0,1,1,0
"1379","12837_3#30","14566_4#78",22.4265159999999,"14",10,"14",10,0,"14","14",0,1,1,0
"1380","17175_5#76","14566_4#79",24.9490700000001,"23F",5,"23F",5,0,"23","23",0,1,1,0
"1381","13415_6#23","14566_4#80",36.480001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1382","14555_4#73","14566_4#89",40.014959,"14",9,"14",9,0,"14","14",0,1,1,0
"1383","14913_4#63","14566_4#91",76.445811,"4",79,"4",79,0,"4","4",0,1,1,0
"1384","13470_1#3","14566_4#95",53.0377310000001,"18C",11,"18C",11,0,"18","18",0,1,1,0
"1385","12837_4#66","14566_5#14",35.953811,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1386","17175_6#26","14566_5#16",83.6131470000001,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1387","14913_6#94","14566_5#17",33.307621,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1388","14893_8#3","14566_5#23",83.305167,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1389","14566_5#27","14566_5#23",81.727625,"6B",41,"6A",41,1,"6","6",0,1,1,0
"1390","13470_1#21","14566_5#26",18.046228,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1391","14566_5#23","14566_5#27",81.727625,"6A",41,"6B",41,1,"6","6",0,1,1,0
"1392","14723_2#38","14566_5#28",126.778705,"14",9,"14",9,0,"14","14",0,1,1,0
"1393","13470_1#89","14566_5#30",37.182464,"14",18,"14",18,0,"14","14",0,1,1,0
"1394","14566_4#76","14566_5#39",82.076671,"6A",41,"6B",41,1,"6","6",0,1,1,0
"1395","14566_4#59","14566_5#42",35.7658860000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1396","17175_8#90","14566_5#43",25.126785,"19F",5,"19F",5,0,"19","19",0,1,1,0
"1397","13415_7#41","14566_5#46",29.4027399999995,"6A",13,"6A",13,0,"6","6",0,1,1,0
"1398","12837_1#25","14566_5#47",36.337177,"19F",1,"19F",1,0,"19","19",0,1,1,0
"1399","13154_4#46","14566_5#54",39.515349,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1400","14913_7#16","14566_5#56",16.614654,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1401","13415_6#80","14566_5#57",20.781866,"19A",17,"19A",17,0,"19","19",0,1,1,0
"1402","15841_3#65","14566_5#59",65.184235,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1403","14410_8#30","14566_5#62",17.304014,"23F",14,"23F",14,0,"23","23",0,1,1,0
"1404","12162_1#13","14566_5#69",24.800976,"6A",5,"6A",5,0,"6","6",0,1,1,0
"1405","12162_1#12","14566_5#72",42.5039250000001,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1406","14566_4#36","14566_5#73",35.150179,"6B",37,"6B",37,0,"6","6",0,1,1,0
"1407","15995_1#118","14566_5#75",65.807081,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1408","18456_1#99","14566_5#76",133.698537,"6B",13,"6A",13,1,"6","6",0,1,1,0
"1409","12837_4#58","14566_5#77",68.350804,"19F",21,"19F",21,0,"19","19",0,1,1,0
"1410","13415_7#12","14566_5#78",33.2212639999989,"14",18,"14",18,0,"14","14",0,1,1,0
"1411","13414_8#83","14566_5#79",33.537023,"19F",90,"19F",90,0,"19","19",0,1,1,0
"1412","13415_5#77","14566_5#81",32.0527099999995,"14",18,"14",18,0,"14","14",0,1,1,0
"1413","17059_8#46","14566_5#83",26.163449,"6A",5,"6A",5,0,"6","6",0,1,1,0
"1414","14566_4#76","14566_5#85",81.864508,"6A",41,"6A",41,0,"6","6",0,1,1,0
"1415","15874_1#44","14566_5#88",35.9538110000001,"19F",1,"19F",1,0,"19","19",0,1,1,0
